    Step    Atoms         KinEng            CPU 
       0        0              0              0 
INFO: Particle insertion ins: inserted 75 particle templates (mass 2.968805e-07) at step 1
 - a total of 75 particle templates (mass 2.968805e-07) inserted so far.
107620000      873  1.5600251e-28       132155.1 
107630000      873   1.506503e-28      132165.39 
107640000      873  1.3955719e-28      132175.73 
107650000      873  1.5813276e-28      132186.03 
107660000      873  1.2618701e-28      132197.06 
107670000      873  1.5665642e-28      132207.34 
107680000      873  1.0020313e-28      132217.62 
107690000      873  1.4475651e-28      132228.12 
107700000      873  8.0348763e-29       132239.2 
107710000      873  1.2533601e-28      132249.51 
107720000      873  6.1014029e-29       132259.8 
107730000      873  9.9587108e-29      132270.06 
107740000      873  4.8131921e-29      132280.36 
107750000      873  7.2758354e-29      132290.69 
107760000      873  5.5605479e-29      132300.99 
107770000      873  5.7782574e-29       132311.3 
107780000      873  6.5211993e-29      132321.58 
107790000      873  4.2401595e-29       132331.9 
107800000      873  8.2300344e-29      132342.28 
107810000      873  5.0975107e-29       132352.6 
107820000      873   1.135709e-28      132363.89 
107830000      873  6.3868432e-29      132374.95 
107840000      873  1.2557128e-28      132385.21 
107850000      873  8.7090723e-29      132395.49 
107860000      873  1.4369126e-28      132405.78 
107870000      873  1.0756175e-28      132416.08 
107880000      873  1.4652437e-28      132426.39 
107890000      873  1.3702527e-28      132436.66 
107900000      873  1.4932152e-28      132446.96 
107910000      873  1.5235552e-28      132457.23 
107920000      873  1.3797582e-28      132467.56 
107930000      873  1.6522871e-28      132477.87 
107940000      873  1.2643914e-28      132489.19 
107950000      873  1.6444032e-28      132499.52 
107960000      873  1.0870439e-28      132509.85 
107970000      873  1.5106848e-28      132520.14 
107980000      873  8.5322957e-29      132530.47 
107990000      873  1.2379722e-28       132540.8 
108000000      873  6.6793343e-29       132551.2 
108010000      873  9.2199317e-29      132562.22 
108020000      873  5.9441147e-29      132572.49 
108030000      873  6.2534224e-29      132582.79 
108040000      873  6.3188303e-29      132593.08 
108050000      873  4.6664624e-29      132603.76 
108060000      873  7.6780737e-29      132614.77 
108070000      873  4.1506524e-29      132625.12 
108080000      873  9.1608973e-29      132635.47 
108090000      873  4.9997077e-29      132645.78 
108100000      873  1.0956405e-28      132656.16 
108110000      873  6.5228897e-29      132666.53 
108120000      873  1.2767181e-28      132676.87 
108130000      873  9.7917637e-29      132687.22 
108140000      873  1.4012422e-28      132697.55 
108150000      873  1.1125865e-28      132707.93 
108160000      873  1.2184951e-28      132718.27 
108170000      873  1.2875038e-28      132728.61 
108180000      873  1.3136709e-28      132740.44 
108190000      873  1.6002746e-28      132750.98 
108200000      873  1.3098926e-28      132761.43 
108210000      873  1.7722934e-28       132771.8 
108220000      873  1.2228183e-28      132782.15 
108230000      873  1.7444977e-28      132792.55 
108240000      873  1.0820487e-28      132802.94 
108250000      873  1.4941256e-28      132813.31 
108260000      873  9.3205599e-29      132823.71 
108270000      873  1.2133801e-28       132834.1 
108280000      873  8.0462628e-29      132844.53 
108290000      873  8.5405818e-29       132854.9 
108300000      873  7.4647246e-29      132865.79 
108310000      873  5.7028493e-29      132876.67 
108320000      873  7.5024314e-29      132887.11 
108330000      873  3.8167388e-29      132897.47 
108340000      873  8.3763768e-29      132907.87 
108350000      873  3.3288572e-29      132918.94 
108360000      873  8.0194162e-29      132929.35 
108370000      873  2.9436713e-29      132939.74 
108380000      873  8.5919998e-29      132950.13 
108390000      873  4.5497521e-29      132960.55 
108400000      873  8.8563076e-29      132971.06 
108410000      873  7.1534232e-29      132981.48 
108420000      873  1.0264334e-28      132992.38 
108430000      873  1.0239047e-28      133003.32 
108440000      873  1.0345174e-28      133013.75 
108450000      873  1.4160949e-28      133024.18 
108460000      873  1.1803178e-28      133034.55 
108470000      873  1.5976745e-28      133044.94 
108480000      873  1.2058357e-28      133055.29 
108490000      873  1.7609255e-28      133065.68 
108500000      873  1.2483636e-28      133076.08 
108510000      873  1.7375591e-28      133086.44 
108520000      873  1.1436809e-28      133097.53 
108530000      873  1.6026614e-28      133107.89 
108540000      873  1.2068227e-28      133118.96 
108550000      873  1.3731675e-28      133129.66 
108560000      873  1.1413092e-28       133140.1 
108570000      873   1.090274e-28      133150.47 
108580000      873  1.1927229e-28      133160.88 
108590000      873  8.5941358e-29      133171.25 
108600000      873  1.1101458e-28      133181.74 
108610000      873  5.3390888e-29      133192.13 
108620000      873  9.4475887e-29       133202.5 
108630000      873  3.4808466e-29      133212.87 
108640000      873  8.1395092e-29       133223.2 
108650000      873  3.2362299e-29      133233.55 
108660000      873  8.0593586e-29      133244.37 
108670000      873  4.5374244e-29      133255.25 
108680000      873  7.4539139e-29       133265.6 
108690000      873  6.0634118e-29      133276.62 
108700000      873    6.00019e-29      133286.93 
108710000      873  6.5558658e-29      133297.28 
108720000      873  5.0354398e-29      133307.63 
108730000      873  9.0534646e-29      133318.01 
108740000      873  6.2510339e-29      133328.36 
108750000      873  1.2319723e-28       133338.7 
108760000      873  7.9030336e-29      133349.06 
108770000      873  1.2790678e-28      133359.36 
108780000      873  6.3473516e-29      133370.21 
108790000      873  1.0437086e-28      133381.04 
108800000      873  6.3935179e-29      133391.52 
108810000      873  1.1408814e-28      133401.83 
108820000      873  9.8955023e-29      133412.15 
108830000      873  1.2991279e-28      133422.44 
108840000      873  1.3526945e-28      133432.77 
108850000      873  1.2276478e-28      133443.07 
108860000      873  1.5242864e-28      133453.38 
108870000      873  1.3178301e-28      133464.39 
108880000      873  1.7455299e-28       133474.7 
108890000      873  1.2608868e-28      133485.02 
108900000      873  1.7644374e-28      133495.84 
108910000      873  1.1782428e-28       133506.7 
108920000      873  1.6601695e-28      133517.04 
108930000      873  1.0709855e-28      133527.37 
108940000      873  1.4512498e-28      133537.67 
108950000      873  9.6868482e-29         133548 
108960000      873  1.0572823e-28      133558.32 
108970000      873  8.0091608e-29      133568.64 
108980000      873  7.7795533e-29      133578.96 
108990000      873  7.7576215e-29      133589.24 
109000000      873  5.0708794e-29      133599.64 
109010000      873  7.8045625e-29      133609.93 
109020000      873   3.409651e-29      133620.26 
109030000      873  8.3939893e-29      133631.53 
109040000      873  3.3174806e-29      133642.57 
109050000      873  9.3768324e-29      133652.85 
109060000      873  4.7432559e-29      133663.16 
109070000      873  1.0921635e-28      133673.46 
109080000      873   7.220448e-29      133683.82 
109090000      873  1.2232625e-28      133694.14 
109100000      873  1.1044656e-28      133704.47 
109110000      873  1.3497133e-28      133714.75 
109120000      873  1.3961819e-28      133725.07 
109130000      873  1.2988934e-28      133735.35 
109140000      873  1.6198741e-28      133745.66 
109150000      873  1.3455389e-28      133756.69 
109160000      873  1.7306254e-28      133767.24 
109170000      873   1.193364e-28      133777.52 
109180000      873  1.6604051e-28      133787.81 
109190000      873  1.0900656e-28      133798.09 
109200000      873  1.4887394e-28       133808.5 
109210000      873  8.7983141e-29      133819.51 
109220000      873  1.2019187e-28      133829.82 
109230000      873  7.4118959e-29      133840.13 
109240000      873   8.735237e-29      133850.43 
109250000      873  7.1438193e-29      133860.77 
109260000      873  6.6102097e-29      133871.06 
109270000      873  7.5615063e-29       133882.1 
109280000      873  4.5738426e-29       133892.7 
109290000      873   7.859546e-29      133903.04 
109300000      873  3.3551431e-29      133913.34 
109310000      873  8.3636965e-29      133923.67 
109320000      873  3.0877619e-29      133933.94 
109330000      873  8.5931934e-29      133944.26 
109340000      873  4.4191659e-29      133954.54 
109350000      873   9.786184e-29      133964.86 
109360000      873  5.2914811e-29       133975.2 
109370000      873  7.7260713e-29      133985.51 
109380000      873  7.8816482e-29      133996.57 
109390000      873  9.0635595e-29      134007.38 
109400000      873  1.2196027e-28      134018.36 
109410000      873   1.079641e-28      134028.72 
109420000      873  1.5646548e-28       134039.1 
109430000      873  1.1697846e-28      134049.42 
109440000      873  1.6815005e-28      134059.76 
109450000      873  1.1628369e-28      134070.09 
109460000      873   1.739569e-28      134080.44 
109470000      873  1.3122127e-28      134090.77 
109480000      873  1.6402011e-28      134101.13 
109490000      873  1.3461955e-28      134111.47 
109500000      873  1.4331631e-28       134121.8 
109510000      873  1.3071634e-28      134132.67 
109520000      873  1.1765698e-28       134143.5 
109530000      873    1.26387e-28      134153.91 
109540000      873  8.2124935e-29      134164.29 
109550000      873  1.0980541e-28      134175.36 
109560000      873  5.1667868e-29      134185.74 
109570000      873  9.4063984e-29      134196.14 
109580000      873  3.5125598e-29      134206.85 
109590000      873  8.3389821e-29      134217.27 
109600000      873  3.6800576e-29      134227.79 
109610000      873  7.4761001e-29      134238.17 
109620000      873  5.8306006e-29      134248.57 
109630000      873  8.3034496e-29      134259.42 
109640000      873  9.8236784e-29      134270.33 
109650000      873  9.7379442e-29      134280.73 
109660000      873  1.3217354e-28      134291.12 
109670000      873  1.0718512e-28      134301.49 
109680000      873  1.6492309e-28       134311.9 
109690000      873  1.1842202e-28      134322.28 
109700000      873  1.7357447e-28       134332.7 
109710000      873  1.2095548e-28       134343.1 
109720000      873  1.7428071e-28      134353.54 
109730000      873  1.2265884e-28      134364.66 
109740000      873  1.5958234e-28      134375.05 
109750000      873  1.1821581e-28      134385.96 
109760000      873  1.3190932e-28      134396.87 
109770000      873  1.0684633e-28       134407.3 
109780000      873  9.5250938e-29      134417.67 
109790000      873  9.5669851e-29      134428.06 
109800000      873  6.3538588e-29      134438.52 
109810000      873  9.2338604e-29      134448.92 
109820000      873  4.5541579e-29      134459.29 
109830000      873  8.9365157e-29      134469.67 
109840000      873  3.0860914e-29      134480.02 
109850000      873  8.1446018e-29      134490.42 
109860000      873   3.428482e-29      134500.81 
109870000      873  8.4364707e-29      134511.69 
109880000      873  4.9041701e-29      134522.64 
109890000      873  8.3747751e-29      134533.04 
109900000      873  7.8119099e-29      134544.17 
109910000      873  9.7562707e-29      134554.53 
109920000      873   1.151228e-28      134564.91 
109930000      873  1.0805958e-28      134575.27 
109940000      873  1.5100744e-28      134585.66 
109950000      873  1.1985136e-28         134596 
